x,y,value
41.501467754466695,-122.55272072236,4
41.50391941550882,-122.54103452037337,6
41.50636984367263,-122.52934756161822,5
41.50881903882239,-122.51765984634196,6
41.51126700082237,-122.5059713747922,6
41.5137137295369,-122.49428214721675,6
41.51615922483035,-122.48259216386369,251
41.518603486567116,-122.47090142498125,6
41.52104651461162,-122.45920993081795,6
41.52348830882833,-122.44751768162249,19
41.52592886908176,-122.43582467764375,12
41.52836819523647,-122.42413091913093,5
41.530806287157,-122.41243640633333,254
41.53324314470802,-122.40074113950055,254
41.535678767754135,-122.38904511888238,254
41.538113156160044,-122.37734834472884,6
41.5405463097905,-122.36565081729013,7
41.54297822851025,-122.35395253681672,8
41.54540891218411,-122.34225350355929,8
41.54783836067689,-122.33055371776867,1
41.550266573853506,-122.31885317969599,1
41.55269355157883,-122.30715188959257,1
41.55511929371784,-122.29544984770995,1
41.557543800135505,-122.28374705429987,1
41.20540497713403,-123.8765992881425,0
41.207995846441484,-123.86500227128403,0
41.2105854987324,-123.85340447134818,0
41.21317393386728,-123.84180588855736,0
41.21576115170662,-123.83020652313415,0
41.21834715211102,-123.81860637530137,0
41.220931934941085,-123.80700544528209,0
41.2235155000574,-123.79540373329952,0
41.226097847320666,-123.78380123957722,0
41.22867897659155,-123.77219796433879,0
41.231258887730775,-123.7605939078082,0
41.23383758059911,-123.74898907020959,0
41.236415055057314,-123.7373834517673,0
41.23899131096621,-123.72577705270587,0
41.24156634818663,-123.71416987325016,0
41.2441401665795,-123.70256191362513,0
41.246712766005686,-123.69095317405602,0
41.24928414632613,-123.67934365476829,0
41.25185430740182,-123.6677333559876,0
41.25442324909376,-123.65612227793982,0
41.25699097126298,-123.64451042085106,0
41.25955747377052,-123.63289778494764,0
41.262122756477524,-123.62128437045614,0
41.2646868192451,-123.60967017760328,0
41.267249661934414,-123.59805520661602,0
41.269811284406664,-123.5864394577216,0
41.27237168652305,-123.57482293114744,0
41.27493086814487,-123.56320562712114,0
41.27748882913339,-123.55158754587058,0
41.28004556934992,-123.53996868762384,0
41.28260108865586,-123.52834905260916,0
41.28515538691256,-123.51672864105511,0
41.28770846398143,-123.50510745319039,0
41.290260319723956,-123.49348548924392,0
41.292810954001595,-123.48186274944496,0
41.29536036667587,-123.47023923402278,0
41.29790855760834,-123.45861494320707,0
41.300455526660556,-123.44698987722762,0
41.30300127369416,-123.43536403631445,0
41.30554579857079,-123.42373742069785,0
41.30808910115212,-123.41211003060829,0
41.31063118129987,-123.40048186627646,0
41.31317203887576,-123.38885292793329,0
41.31571167374161,-123.37722321580989,0
41.31825008575919,-123.36559273013766,0
41.320787274790355,-123.35396147114814,0
41.323323240696965,-123.34232943907311,0
41.32585798334095,-123.33069663414459,0
41.32839150258424,-123.31906305659481,0
41.33092379828882,-123.30742870665622,0
41.333454870316686,-123.29579358456147,0
41.33598471852987,-123.28415769054348,0
41.33851334279047,-123.27252102483531,0
41.34104074296057,-123.26088358767029,0
41.34356691890232,-123.24924537928197,1
41.34609187047789,-123.23760639990414,1
41.3486155975495,-123.2259666497707,1
41.35113809997936,-123.21432612911592,1
41.35365937762976,-123.20268483817416,0
41.356179430363014,-123.19104277718009,0
41.35869825804144,-123.17939994636853,0
41.361215860527444,-123.16775634597458,0
41.363732237683415,-123.15611197623349,0
41.3662473893718,-123.14446683738082,0
41.36876131545505,-123.13282092965224,0
41.371274015795706,-123.12117425328374,0
41.37378549025631,-123.10952680851143,1
41.37629573869942,-123.09787859557177,0
41.378804760987656,-123.08622961470128,0
41.38131255698365,-123.07457986613682,1
41.38381912655011,-123.0629293501154,1
41.38632446954971,-123.05127806687429,1
41.388828585845225,-123.03962601665097,0
41.39133147529943,-123.02797319968315,0
41.39383313777515,-123.01631961620866,0
41.396333573135195,-123.00466526646574,0
41.398832781242504,-122.99301015069263,0
41.40133076195995,-122.98135426912798,0
41.40382751515051,-122.9696976220105,0
41.40632304067717,-122.95804020957927,0
41.40881733840295,-122.94638203207346,4
41.411310408190886,-122.93472308973249,3
41.41380224990408,-122.92306338279607,10
41.41629286340568,-122.91140291150406,12
41.41878224855882,-122.89974167609655,9
41.421270405226714,-122.88807967681385,6
41.423757333272576,-122.87641691389645,6
41.426243032559675,-122.86475338758517,6
41.42872750295132,-122.85308909812095,8
41.43121074431083,-122.84142404574497,7
41.433692756501586,-122.82975823069862,14
41.436173539386985,-122.81809165322355,12
41.43865309283048,-122.80642431356158,5
41.44113141669552,-122.79475621195478,5
41.44360851084564,-122.7830873486454,3
41.44608437514438,-122.77141772387598,9
41.44855900945531,-122.7597473378892,8
41.451032413642054,-122.748076190928,0
41.45350458756827,-122.73640428323554,0
41.45597553109763,-122.7247316150552,1
41.45844524409386,-122.7130581866305,0
41.46091372642072,-122.70138399820533,0
41.463380977942,-122.68970905002365,0
41.46584699852155,-122.67803334232973,0
41.46831178802321,-122.66635687536804,1
41.47077534631089,-122.6546796493832,4
41.47323767324851,-122.64300166462014,3
41.47569876870007,-122.63132292132401,5
41.47815863252955,-122.61964341974009,5
41.48061726460102,-122.60796316011393,6
41.483074664778535,-122.59628214269132,7
41.48553083292622,-122.58460036771825,5
41.48798576890823,-122.57291783544089,4
41.490439472588776,-122.5612345461057,4
41.49289194383202,-122.5495504999593,3
41.49534318250229,-122.53786569724852,5
41.49779318846384,-122.5261801382205,4
41.50024196158102,-122.51449382312245,6
41.50268950171817,-122.50280675220196,6
41.505135808739745,-122.4911189257067,5
41.507580882510155,-122.47943034388467,5
41.51002472289387,-122.46774100698399,5
41.51246732975543,-122.45605091525304,6
41.514908702959374,-122.44436006894047,13
41.51734884237029,-122.43266846829506,13
41.51978774785281,-122.42097611356584,254
41.52222541927159,-122.40928300500208,254
41.52466185649132,-122.39758914285325,254
41.52709705937675,-122.38589452736903,254
41.52953102779263,-122.37419915879933,4
41.531963761603784,-122.36250303739429,6
41.53439526067508,-122.35080616340426,9
41.53682552487137,-122.33910853707977,9
41.53925455405758,-122.32741015867157,1
41.54168234809867,-122.31571102843074,1
41.544108906859634,-122.30401114660845,1
41.5465342302055,-122.29231051345613,1
41.54895831800133,-122.2806091292254,1
41.19687821335563,-123.87327380891146,0
41.199468641657035,-123.86167813886871,0
41.20205785310211,-123.8500816862099,0
41.20464584755145,-123.8384844511573,0
41.207232624865654,-123.82688643393344,0
41.20981818490539,-123.81528763476108,0
41.21240252753131,-123.80368805386317,0
41.21498565260415,-123.79208769146288,0
41.21756755998465,-123.7804865477836,0
41.22014824953356,-123.76888462304893,0
41.2227277211117,-123.75728191748277,0
41.2253059745799,-123.74567843130912,0
41.22788300979903,-123.73407416475224,0
41.230458826629985,-123.72246911803666,0
41.23303342493369,-123.71086329138704,0
41.23560680457112,-123.69925668502835,0
41.23817896540322,-123.68764929918572,0
41.24074990729108,-123.67604113408454,0
41.24331963009569,-123.66443218995032,0
41.24588813367819,-123.65282246700895,0
41.248455417899656,-123.64121196548635,0
41.251021482621276,-123.62960068560888,0
41.253586327704184,-123.6179886276029,0
41.25614995300963,-123.60637579169513,0
41.258712358398846,-123.59476217811243,0
41.261273543733104,-123.58314778708194,0
41.26383350887373,-123.57153261883101,0
41.266392253682035,-123.55991667358715,0
41.26894977801942,-123.54829995157816,0
41.27150608174727,-123.53668245303199,0
41.27406116472702,-123.52506417817689,0
41.27661502682015,-123.51344512724123,0
41.27916766788817,-123.50182530045372,0
41.28171908779259,-123.49020469804314,0
41.28426928639498,-123.47858332023866,0
41.28681826355697,-123.46696116726952,1
41.289366019140125,-123.45533823936523,0
41.29191255300618,-123.44371453675556,0
41.29445786501679,-123.43209005967044,0
41.29700195503368,-123.42046480834007,0
41.29954482291862,-123.40883878299482,0
41.30208646853342,-123.3972119838653,0
41.304626891739865,-123.38558441118234,0
41.30716609239986,-123.373956065177,0
41.309704070375254,-123.36232694608051,0
41.31224082552799,-123.35069705412438,0
41.314776357720035,-123.33906638954032,0
41.31731066681336,-123.32743495256024,0
41.31984375267002,-123.31580274341627,0
41.32237561515202,-123.30416976234078,0
41.324906254121494,-123.29253600956633,251
41.32743566944053,-123.28090148532574,0
41.32996386097131,-123.269266189852,0
41.33249082857602,-123.25763012337836,1
41.33501657211685,-123.24599328613824,1
41.337541091456096,-123.23435567836533,1
41.340064386456014,-123.22271730029352,1
41.34258645697896,-123.2110781521569,0
41.34510730288725,-123.1994382341898,0
41.347626924043304,-123.18779754662678,0
41.35014532030954,-123.17615608970257,0
41.35266249154841,-123.16451386365218,0
41.35517843762238,-123.15287086871075,0
41.357693158394,-123.14122710511376,0
41.36020665372582,-123.12958257309683,0
41.362718923480436,-123.11793727289577,1
41.36522996752046,-123.1062912047467,1
41.36773978570857,-123.09464436888587,0
41.370248377907444,-123.08299676554981,0
41.3727557439798,-123.07134839497525,0
41.375261883788426,-123.05969925739909,1
41.377766797196074,-123.04804935305854,1
41.38027048406562,-123.03639868219098,1
41.382772944259905,-123.024747245034,0
41.38527417764182,-123.0130950418254,0
41.3877741840743,-123.00144207280321,0
41.390272963420315,-122.98978833820571,1
41.39277051554287,-122.97813383827135,1
41.39526684030498,-122.96647857323883,1
41.39776193756975,-122.95482254334708,1
41.40025580720024,-122.94316574883517,3
41.4027484490596,-122.93150818994249,3
41.40523986301104,-122.9198498669086,7
41.40773004891772,-122.90819077997325,8
41.410219006642905,-122.89653092937648,6
41.412706736049856,-122.88487031535847,13
41.41519323700191,-122.87320893815966,10
41.41767850936239,-122.86154679802074,13
41.42016255299468,-122.84988389518254,13
41.4226453677622,-122.83822022988618,11
41.42512695352841,-122.82655580237291,21
41.427607310156795,-122.81489061288433,8
41.43008643751086,-122.80322466166216,6
41.432564335454174,-122.79155794894832,3
41.43504100385032,-122.77989047498507,5
41.437516442562945,-122.76822224001475,10
41.439990651455695,-122.75655324427997,8
41.44246363039226,-122.74488348802359,5
41.444935379236384,-122.73321297148865,6
41.44740589785182,-122.72154169491841,5
41.4498751861024,-122.70986965855639,0
41.452343243851956,-122.69819686264627,1
41.45481007096435,-122.68652330743198,1
41.45727566730349,-122.67484899315768,1
41.459740032733336,-122.66317392006768,0
41.46220316711786,-122.65149808840663,3
41.46466507032108,-122.63982149841927,5
41.46712574220705,-122.62814415035062,4
41.469585182639875,-122.61646604444594,6
41.47204339148365,-122.60478718095064,5
41.47450036860256,-122.59310756011044,6
41.4769561138608,-122.58142718217115,5
41.4794106271226,-122.56974604737897,6
41.481863908252215,-122.55806415598013,6
41.48431595711397,-122.54638150822122,5
41.48676677357218,-122.53469810434898,7
41.489216357491266,-122.52301394461038,5
41.4916647087356,-122.51132902925264,5
41.494111827169654,-122.49964335852314,6
41.4965577126579,-122.48795693266952,6
41.49900236506489,-122.47626975193961,5
41.50144578425516,-122.4645818165815,5
41.50388797009332,-122.45289312684345,4
41.50632892244397,-122.44120368297396,10
41.50876864117183,-122.42951348522176,11
41.51120712614155,-122.41782253383577,254
41.51364437721792,-122.40613082906515,254
41.51608039426569,-122.39443837115924,254
41.518515177149695,-122.38274516036768,6
41.52094872573479,-122.37105119694023,8
41.52338103988585,-122.35935648112692,1
41.5258121194678,-122.34766101317804,1
41.52824196434562,-122.33596479334396,1
41.5306705743843,-122.32426782187541,1
41.53309794944889,-122.31257009902328,1
41.53552408940445,-122.30087162503865,1
41.53794899411609,-122.28917240017287,1
41.540372663448984,-122.27747242467748,1
41.188351255049774,-123.86994960756533,0
41.190941242509425,-123.85835528393582,0
41.19353001327292,-123.8467601781512,0
41.19611756720095,-123.83516429043374,0
41.19870390415421,-123.82356762100584,0
41.201289023993404,-123.81197017009015,0
41.20387292657934,-123.8003719379096,0
41.206455611772775,-123.78877292468721,0
41.209037079434545,-123.77717313064635,0
41.2116173294255,-123.76557255601054,0
41.214196361606525,-123.75397120100351,0
41.21677417583854,-123.74236906584926,0
41.2193507719825,-123.73076615077197,0
41.22192614989935,-123.71916245599603,0
41.22450030945015,-123.70755798174609,0
41.22707325049591,-123.695952728247,0
41.22964497289771,-123.68434669572376,0
41.23221547651665,-123.67273988440171,0
41.234784761213895,-123.66113229450633,0
41.237352826850575,-123.64952392626334,0
41.239919673287886,-123.6379147798987,0
41.24248530038711,-123.62630485563851,0
41.245049708009454,-123.61469415370917,0
41.247612896016264,-123.60308267433727,0
41.250174864268814,-123.59147041774963,0
41.2527356126285,-123.57985738417327,0
41.2552951409567,-123.56824357383545,0
41.25785344911484,-123.5566289869636,0
41.260410536964365,-123.54501362378542,0
41.26296640436677,-123.53339748452883,0
41.265521051183576,-123.52178056942192,0
41.26807447727632,-123.51016287869307,0
41.2706266825066,-123.49854441257078,0
41.273177666736025,-123.48692517128384,0
41.27572742982624,-123.47530515506129,0
41.278275971638934,-123.4636843641323,0
41.28082329203581,-123.45206279872633,1
41.283369390878605,-123.44044045907299,0
41.285914268029124,-123.42881734540214,0
41.28845792334915,-123.41719345794392,0
41.291000356700536,-123.4055687969286,0
41.293541567945155,-123.3939433625867,0
41.29608155694491,-123.38231715514894,0
41.298620323561764,-123.37069017484633,0
41.30115786765765,-123.35906242191001,0
41.303694189094614,-123.3474338965714,0
41.306229287734666,-123.33580459906209,0
41.3087631634399,-123.32417452961391,1
41.31129581607241,-123.31254368845894,0
41.31382724549433,-123.30091207582942,0
41.31635745156783,-123.28927969195786,251
41.31888643415512,-123.27764653707693,0
41.321414193118436,-123.26601261141957,0
41.32394072832006,-123.25437791521894,1
41.32646603962227,-123.24274244870837,0
41.32899012688741,-123.23110621212146,1
41.33151298997788,-123.219469205692,0
41.33403462875606,-123.20783142965401,1
41.33655504308437,-123.19619288424171,0
41.33907423282529,-123.18455356968954,0
41.341592197841365,-123.17291348623222,0
41.344108937995074,-123.16127263410458,0
41.34662445314902,-123.14963101354175,1
41.349138743165796,-123.13798862477906,0
41.35165180790806,-123.12634546805204,1
41.35416364723847,-123.11470154359645,1
41.35667426101973,-123.10305685164828,0
41.35918364911459,-123.09141139244369,0
41.36169181138581,-123.07976516621913,0
41.364198747696214,-123.06811817321127,0
41.36670445790863,-123.05647041365688,1
41.369208941885944,-123.04482188779308,0
41.37171219949106,-123.03317259585712,0
41.37421423058694,-123.02152253808654,0
41.37671503503653,-123.00987171471907,0
41.379214612702874,-122.9982201259926,0
41.381712963449004,-122.98656777214535,1
41.384210087138,-122.97491465341565,1
41.386705983632986,-122.96326077004211,1
41.38920065279712,-122.95160612226356,0
41.39169409449356,-122.93995071031902,5
41.39418630858555,-122.92829453444772,3
41.39667729493634,-122.91663759488917,6
41.399167053409215,-122.90497989188303,7
41.401655583867495,-122.8933214256692,10
41.40414288617454,-122.88166219648782,15
41.40662896019375,-122.87000220457921,9
41.40911380578854,-122.85834145018393,13
41.41159742282239,-122.84667993354273,13
41.414079811158786,-122.83501765489667,12
41.416560970661266,-122.82335461448693,18
41.419040901193405,-122.81169081255494,13
41.421519602618766,-122.80002624934231,8
41.42399707480104,-122.78836092509097,5
41.42647331760387,-122.77669484004294,3
41.428948330890975,-122.76502799444057,11
41.4314221145261,-122.75336038852633,7
41.43389466837301,-122.74169202254303,4
41.436365992295535,-122.73002289673356,3
41.43883608615751,-122.71835301134112,7
41.44130494982282,-122.70668236660909,1
41.44377258315541,-122.69501096278107,1
41.446238986019225,-122.68333880010091,1
41.44870415827824,-122.67166587881265,1
41.451168099796504,-122.6599921991605,1
41.45363081043806,-122.64831776138904,5
41.45609229006701,-122.63664256574287,4
41.458552538547515,-122.62496661246695,3
41.46101155574372,-122.6132899018064,5
41.463469341519826,-122.60161243400658,5
41.46592589574011,-122.58993420931307,6
41.46838121826881,-122.57825522797161,6
41.47083530897026,-122.56657549022823,6
41.473288167708816,-122.55489499632918,5
41.475739794348854,-122.54321374652086,5
41.4781901887548,-122.53153174104992,4
41.48063935079111,-122.51984898016326,6
41.483087280322295,-122.50816546410795,5
41.48553397721285,-122.49648119313132,5
41.48797944132739,-122.48479616748088,5
41.490423672530504,-122.47311038740438,5
41.4928666706868,-122.4614238531498,4
41.495308435660995,-122.44973656496528,5
41.49774896731778,-122.43804852309924,10
41.50018826552192,-122.42635972780027,11
41.502626330138206,-122.41467017931724,5
41.505063161031444,-122.40297987789918,10
41.507498758066504,-122.39128882379536,6
41.50993312110828,-122.37959701725528,5
41.512366250021714,-122.36790445852859,8
41.51479814467177,-122.35621114786527,1
41.51722880492346,-122.34451708551539,1
41.519658230641824,-122.33282227172938,1
41.52208642169196,-122.32112670675775,1
41.524513377938966,-122.3094303908513,1
41.52693909924801,-122.29773332426106,1
41.529363585484276,-122.28603550723821,251
41.53178683651302,-122.27433694003426,1
41.17982410226166,-123.86662668346608,0
41.182413649043774,-123.8550337058474,0
41.18500197928989,-123.84343994653433,0
41.18758909286077,-123.83184540574898,0
41.190174989617184,-123.8202500837137,0
41.19275966941994,-123.80865398065109,0
41.19534313212991,-123.79705709678392,0
41.197925377607945,-123.78545943233526,0
41.20050640571496,-123.7738609875283,0
41.20308621631189,-123.76226176258648,0
41.20566480925969,-123.7506617577335,0
41.20824218441936,-123.73906097319318,0
41.21081834165196,-123.72745940918972,0
41.213393280818515,-123.71585706594742,0
41.21596700178013,-123.70425394369076,0
41.21853950439794,-123.69265004264456,0
41.22111078853309,-123.6810453630338,0
41.223680854046776,-123.66943990508364,0
41.2262497008002,-123.6578336690195,1
41.22881732865462,-123.64622665506705,0
41.23138373747133,-123.6346188634521,0
41.23394892711162,-123.62301029440076,0
41.23651289743685,-123.61140094813926,0
41.2390756483084,-123.59979082489419,0
41.24163717958767,-123.58817992489219,0
41.244197491136106,-123.57656824836025,0
41.24675658281518,-123.5649557955255,0
41.2493144544864,-123.55334256661537,0
41.25187110601127,-123.54172856185741,0
41.25442653725141,-123.53011378147944,0
41.25698074806839,-123.51849822570955,0
41.25953373832387,-123.50688189477592,0
41.26208550787946,-123.49526478890705,0
41.26463605659691,-123.48364690833165,0
41.26718538433793,-123.4720282532786,0
41.26973349096428,-123.460408823977,0
41.27228037633775,-123.44878862065623,0
41.274826040320185,-123.43716764354588,1
41.27737048277342,-123.42554589287563,0
41.27991370355938,-123.41392336887559,0
41.282455702539956,-123.40230007177593,0
41.28499647957711,-123.39067600180708,0
41.28753603453285,-123.37905115919969,0
41.29007436726918,-123.36742554418461,0
41.292611477648165,-123.35579915699299,1
41.29514736553189,-123.34417199785607,0
41.29768203078248,-123.33254406700543,0
41.30021547326209,-123.32091536467277,0
41.302747692832895,-123.30928589109006,0
41.305278689357124,-123.29765564648952,0
41.30780846269702,-123.28602463110349,0
41.31033701271488,-123.27439284516466,0
41.31286433927303,-123.26276028890575,1
41.315390442233785,-123.25112696255991,1
41.31791532145958,-123.23949286636037,1
41.320438976812795,-123.22785800054062,0
41.322961408155905,-123.21622236533437,0
41.32548261535138,-123.20458596097555,0
41.32800259826175,-123.19294878769828,0
41.33052135674957,-123.18131084573696,0
41.33303889067742,-123.16967213532614,0
41.33555519990791,-123.1580326567006,0
41.338070284303704,-123.14639241009539,0
41.34058414372749,-123.13475139574571,1
41.34309677804199,-123.12310961388705,0
41.345608187109946,-123.11146706475505,1
41.34811837079417,-123.09982374858559,0
41.350627328957444,-123.08817966561479,0
41.35313506146266,-123.07653481607895,0
41.35564156817269,-123.06488920021467,0
41.358146848950476,-123.05324281825862,0
41.360650903658964,-123.04159567044785,0
41.36315373216113,-123.02994775701951,1
41.365655334320024,-123.01829907821103,0
41.368155709998696,-123.00664963426004,1
41.37065485906026,-122.99499942540442,1
41.373152781367814,-122.98334845188215,1
41.37564947678453,-122.9716967139316,1
41.378144945173624,-122.96004421179121,0
41.38063918639832,-122.94839094569973,0
41.38313220032186,-122.93673691589609,2
41.38562398680757,-122.92508212261944,4
41.38811454571879,-122.9134265661092,10
41.390603876918895,-122.90177024660488,13
41.39309198027126,-122.89011316434633,10
41.395578855639336,-122.8784553195736,4
41.398064502886605,-122.86679671252689,8
41.40054892187659,-122.8551373434467,7
41.4030321124728,-122.8434772125737,14
41.40551407453886,-122.83181632014876,14
41.407994807938344,-122.82015466641302,11
41.4104743125349,-122.80849225160779,6
41.41295258819225,-122.79682907597464,10
41.415429634774085,-122.78516513975534,11
41.417905452144176,-122.77350044319189,13
41.42038004016628,-122.76183498652647,10
41.42285339870426,-122.7501687700015,7
41.42532552762196,-122.73850179385963,3
41.427796426783274,-122.72683405834371,3
41.430266096052144,-122.71516556369683,4
41.432734535292525,-122.70349631016225,0
41.43520174436842,-122.69182629798351,1
41.43766772314388,-122.68015552740434,0
41.44013247148295,-122.66848399866869,1
41.44259598924978,-122.65681171202068,0
41.44505827630848,-122.64513866770473,5
41.44751933252324,-122.63346486596541,3
41.44997915775827,-122.62179030704755,3
41.452437751877845,-122.6101149911962,5
41.45489511474623,-122.59843891865657,5
41.45735124622775,-122.58676208967417,6
41.459806146186786,-122.57508450449465,4
41.46225981448771,-122.56340616336396,4
41.46471225099495,-122.55172706652816,4
41.467163455573,-122.54004721423365,4
41.46961342808635,-122.52836660672692,5
41.472062168399546,-122.5166852442548,6
41.474509676377146,-122.50500312706426,6
41.47695595188379,-122.4933202554025,6
41.4794009947841,-122.48163662951693,251
41.48184480494278,-122.46995224965522,251
41.484287382224544,-122.45826711606524,6
41.48672872649416,-122.44658122899506,5
41.489168837616404,-122.43489458869294,9
41.49160771545613,-122.42320719540743,11
41.4940453598782,-122.41151904938724,9
41.49648177074752,-122.39983015088133,10
41.49891694792902,-122.38814050013883,8
41.50135089128769,-122.37645009740918,251
41.503783600688536,-122.3647589429419,251
41.50621507599662,-122.35306703698689,1
41.50864531707704,-122.34137437979415,1
41.511074323794894,-122.3296809716139,1
41.51350209601536,-122.31798681269663,1
41.515928633603636,-122.30629190329304,254
41.51835393642498,-122.29459624365401,254
41.52077800434465,-122.28289983403066,251
41.52320083722794,-122.27120267467431,0
41.171296755036465,-123.86330503597614,0
41.17388586130518,-123.851713403966,0
41.17647375119804,-123.84012099072187,0
41.17906042457582,-123.8285277964657,0
41.18164588129944,-123.81693382141987,0
41.18423012122977,-123.80533906580679,0
41.186813144227735,-123.79374352984927,0
41.18939495015429,-123.78214721377017,0
41.19197553887044,-123.77055011779268,0
41.19455491023717,-123.75895224214013,0
41.19713306411556,-123.74735358703613,0
41.199710000366686,-123.73575415270447,0
41.202285718851655,-123.72415393936922,0
41.2048602194316,-123.71255294725455,0
41.20743350196772,-123.70095117658497,0
41.21000556632119,-123.68934862758515,0
41.212576412353286,-123.67774530047996,0
41.21514603992524,-123.66614119549452,0
41.217714448898384,-123.65453631285418,0
41.22028163913402,-123.64293065278447,0
41.22284761049354,-123.6313242155112,0
41.22541236283832,-123.61971700126028,0
41.22797589602979,-123.60810901025798,0
41.23053820992942,-123.5965002427307,0
41.23309930439869,-123.58489069890506,0
41.23565917929912,-123.57328037900794,0
41.23821783449227,-123.56166928326641,0
41.24077526983974,-123.55005741190779,0
41.243331485203115,-123.53844476515955,0
41.24588648044408,-123.52683134324941,0
41.248440255424306,-123.5152171464054,0
41.250992810005485,-123.5036021748556,0
41.25354414404939,-123.49198642882841,0
41.25609425741781,-123.48036990855248,0
41.258643149972535,-123.46875261425659,0
41.26119082157541,-123.45713454616978,0
41.26373727208832,-123.44551570452131,0
41.266282501373155,-123.43389608954067,0
41.26882650929188,-123.42227570145751,0
41.27136929570645,-123.41065454050181,0
41.27391086047889,-123.39903260690365,0
41.27645120347123,-123.38740990089336,0
41.27899032454553,-123.37578642270155,0
41.28152822356391,-123.36416217255896,0
41.28406490038849,-123.35253715069663,0
41.28660035488148,-123.34091135734577,0
41.289134586905035,-123.32928479273781,0
41.29166759632141,-123.31765745710437,0
41.294199382992865,-123.30602935067739,0
41.29672994678173,-123.2944004736889,1
41.2992592875503,-123.28277082637126,1
41.30178740516096,-123.27114040895694,1
41.304314299476125,-123.2595092216787,1
41.306839970358205,-123.24787726476954,1
41.30936441766969,-123.23624453846261,1
41.31188764127305,-123.22461104299128,0
41.314409641030856,-123.21297677858927,1
41.31693041680566,-123.20134174549027,0
41.31944996846004,-123.18970594392843,0
41.32196829585666,-123.17806937413798,0
41.32448539885819,-123.16643203635344,1
41.3270012773273,-123.15479393080948,0
41.329515931126735,-123.14315505774101,0
41.33202936011929,-123.13151541738324,0
41.33454156416774,-123.11987500997147,1
41.33705254313494,-123.10823383574129,1
41.33956229688375,-123.09659189492848,0
41.34207082527706,-123.08494918776908,0
41.34457812817783,-123.07330571449931,0
41.347084205449015,-123.06166147535563,0
41.34958905695364,-123.05001647057466,0
41.352092682554726,-123.03837070039336,0
41.35459508211536,-123.02672416504873,1
41.35709625549863,-123.01507686477817,1
41.35959620256771,-123.0034287998192,1
41.36209492318576,-122.99177997040954,0
41.36459241721597,-122.9801303767872,254
41.36708868452161,-122.96848001919035,5
41.36958372496596,-122.95682889785742,1
41.37207753841232,-122.94517701302699,1
41.37457012472404,-122.93352436493794,5
41.377061483764514,-122.92187095382934,6
41.37955161539714,-122.91021677994043,12
41.3820405194854,-122.89856184351073,13
41.384528195892756,-122.88690614477994,8
41.38701464448274,-122.87524968398802,7
41.38949986511891,-122.86359246137508,7
41.39198385766485,-122.85193447718153,8
41.39446662198418,-122.84027573164792,9
41.39694815794057,-122.82861622501503,10
41.39942846539772,-122.81695595752394,3
41.401907544219355,-122.80529492941585,6
41.404385394269234,-122.7936331409322,12
41.406862015411164,-122.78197059231469,8
41.40933740750899,-122.77030728380521,7
41.411811570426565,-122.75864321564586,9
41.41428450402782,-122.74697838807897,7
41.416756208176665,-122.73531280134705,3
41.41922668273711,-122.72364645569291,4
41.42169592757314,-122.71197935135947,251
41.424163942548816,-122.70031148858997,251
41.42663072752823,-122.68864286762783,4
41.42909628237549,-122.67697348871664,5
41.43156060695475,-122.66530335210025,4
41.4340237011302,-122.65363245802277,4
41.43648556476606,-122.6419608067284,1
41.43894619772661,-122.63028839846172,1
41.441405599876134,-122.61861523346742,0
41.443863771078966,-122.6069413119904,1
41.44632071119946,-122.59526663427584,1
41.44877642010207,-122.58359120056915,1
41.451230897651186,-122.57191501111583,1
41.45368414371132,-122.56023806616176,1
41.45613615814695,-122.54856036595291,1
41.458586940822656,-122.53688191073552,1
41.46103649160301,-122.52520270075607,1
41.463484810352625,-122.51352273626121,1
41.465931896936176,-122.50184201749785,1
41.46837775121834,-122.4901605447131,3
41.47082237306387,-122.47847831815427,251
41.473265762337526,-122.46679533806888,251
41.475707918904085,-122.45511160470474,8
41.47814884262842,-122.44342711830977,7
41.480588533375396,-122.43174187913222,7
41.48302699100991,-122.42005588742043,8
41.48546421539694,-122.40836914342307,9
41.487900206401456,-122.39668164738903,10
41.49033496388847,-122.38499339956725,8
41.49276848772306,-122.37330440020715,1
41.495200777770336,-122.3616146495581,251
41.49763183389539,-122.3499241478699,251
41.50006165596342,-122.33823289539244,251
41.502490243839624,-122.32654089237585,1
41.50491759738926,-122.31484813907052,1
41.5073437164776,-122.30315463572705,254
41.509768600969956,-122.2914603825962,254
41.51219225073169,-122.279765379929,1
41.51461466562818,-122.2680696279767,1
41.16276921341926,-123.85998466445835,0
41.16535787933867,-123.84839437765457,0
41.16794532904226,-123.83680331007685,0
41.17053156239097,-123.82521146194712,0
41.17311657924574,-123.8136188334876,0
41.17570037946755,-123.8020254249207,0
41.1782829629174,-123.79043123646906,0
41.18086432945632,-123.77883626835555,0
41.18344447894541,-123.76724052080317,0
41.186023411245735,-123.75564399403531,0
41.18860112621846,-123.74404668827538,0
41.19117762372472,-123.73244860374713,0
41.19375290362572,-123.72084974067451,0
41.19632696578269,-123.7092500992817,0
41.19889981005688,-123.69764967979302,0
41.201471436309596,-123.68604848243311,0
41.20404184440212,-123.67444650742678,0
41.20661103419584,-123.66284375499902,0
41.209179005552116,-123.6512402253751,0
41.21174575833238,-123.63963591878053,0
41.21431129239806,-123.62803083544092,0
41.216875607610646,-123.6164249755822,0
41.21943870383164,-123.6048183394305,0
